PLAYER_NAME,SEASON_1,ERA,cluster,PC1,PC2,rim_share,paint_share,mid_share,lc3_share,rc3_share,atb3_share
Cory Joseph,2020,post,0,0.4900343129681691,0.05902804108251126,0.1897810218978102,0.21654501216545013,0.20924574209245742,0.06326034063260341,0.0340632603406326,0.2871046228710462
Edmond Sumner,2023,post,0,0.7132793624398066,1.7180715841963743,0.4275092936802974,0.18587360594795538,0.06319702602230483,0.10408921933085502,0.06691449814126393,0.1524163568773234
Kris Humphries,2008,pre,4,-2.1806859974382693,-0.5486694582172421,0.45481927710843373,0.18674698795180722,0.35542168674698793,0.0,0.0,0.0030120481927710845
Kenneth Faried,2019,post,1,-1.7522251868772625,2.067272784863509,0.75,0.13257575757575757,0.026515151515151516,0.022727272727272728,0.011363636363636364,0.056818181818181816
Mike Dunleavy,2007,pre,4,0.2099102496169883,-1.531893178587456,0.24,0.08,0.4164705882352941,0.03294117647058824,0.04,0.19058823529411764
Milt Palacio,2005,pre,4,-1.7365131739310322,-1.1862188964462492,0.4846153846153846,0.07435897435897436,0.4153846153846154,0.0,0.0,0.02564102564102564
JR Smith,2005,pre,3,0.6380562640225869,-1.0410280514964507,0.2463186077643909,0.06157965194109773,0.3172690763052209,0.040160642570281124,0.02677376171352075,0.3078982597054886
Jared Sullinger,2015,post,0,-0.8321683348504827,-0.23546282799677506,0.3125884016973126,0.18528995756718528,0.24328147100424327,0.014144271570014143,0.0014144271570014145,0.24328147100424327
Kevin Martin,2010,pre,3,0.2708550444223784,-1.2602901799627135,0.22077922077922077,0.10533910533910534,0.3708513708513709,0.05483405483405483,0.015873015873015872,0.23232323232323232
Jeff Green,2020,post,2,2.355005055418998,1.5709609811548528,0.32344213649851633,0.11869436201780416,0.03857566765578635,0.11572700296735905,0.10682492581602374,0.29673590504451036
Abdel Nader,2020,post,2,1.5615439504385873,1.2303016590069182,0.30798479087452474,0.1444866920152091,0.060836501901140684,0.09505703422053231,0.06463878326996197,0.3269961977186312
Malik Monk,2018,post,3,1.807780397071352,-0.45293449973173283,0.12114014251781473,0.1021377672209026,0.20902612826603326,0.04275534441805225,0.06413301662707839,0.46080760095011875
Chucky Atkins,2007,pre,3,0.8008168000336477,-0.23435729147606216,0.29957805907172996,0.06751054852320675,0.20956399437412096,0.04360056258790436,0.030942334739803096,0.3488045007032349
Chase Budinger,2014,pre,3,1.5687260477781453,-0.22377951683829253,0.22440944881889763,0.08267716535433071,0.2204724409448819,0.07086614173228346,0.05905511811023622,0.3425196850393701
Lorenzen Wright,2004,pre,4,-2.1488919116865186,-1.0370740402136214,0.35555555555555557,0.2222222222222222,0.4153846153846154,0.0,0.0,0.006837606837606838
Marvin Bagley III,2023,post,1,-1.489190984423826,1.3511190082314581,0.38320209973753283,0.3359580052493438,0.11023622047244094,0.03412073490813648,0.015748031496062992,0.12073490813648294
Leandro Barbosa,2016,post,0,0.17363961942549827,0.4177744750840182,0.4092140921409214,0.1111111111111111,0.1842818428184282,0.07588075880758807,0.018970189701897018,0.2005420054200542
Malik Monk,2022,post,3,1.298424208509002,0.839089330570116,0.28329297820823246,0.1198547215496368,0.06174334140435835,0.04600484261501211,0.05205811138014528,0.437046004842615
Kyle Kuzma,2022,post,0,0.3824865087127901,0.6831974146904782,0.2267379679144385,0.2427807486631016,0.13155080213903744,0.05561497326203209,0.039572192513368985,0.3037433155080214
Cody Zeller,2016,post,1,-2.192074661486787,0.9764175095486323,0.6796338672768879,0.13272311212814644,0.16475972540045766,0.002288329519450801,0.002288329519450801,0.018306636155606407
Smush Parker,2007,pre,3,0.7546445132510754,-0.3283552198994046,0.29464285714285715,0.08035714285714286,0.24362244897959184,0.04081632653061224,0.04974489795918367,0.29081632653061223
Reggie Evans,2007,pre,1,-2.3864135493552023,1.596172781461898,0.8093023255813954,0.09767441860465116,0.09302325581395349,0.0,0.0,0.0
Luke Ridnour,2011,pre,4,0.04223783146044796,-1.496903661949277,0.18208516886930984,0.13656387665198239,0.40969162995594716,0.03671071953010279,0.027900146842878122,0.20704845814977973
Omer Asik,2015,post,1,-2.382114777533303,2.2541895425679046,0.9514563106796117,0.038834951456310676,0.009708737864077669,0.0,0.0,0.0
Jarvis Hayes,2010,pre,2,3.037102261717076,-1.0268729007060942,0.09480122324159021,0.03058103975535168,0.3302752293577982,0.12844036697247707,0.08868501529051988,0.327217125382263
Donte Greene,2012,pre,2,1.7189066947876372,-0.18768076549685775,0.28679245283018867,0.05660377358490566,0.2641509433962264,0.06792452830188679,0.10943396226415095,0.21509433962264152
Paul Pierce,2004,pre,4,-0.31750561341439837,-1.7206061514538398,0.23293172690763053,0.09303882195448461,0.41967871485943775,0.011378848728246318,0.013386880856760375,0.22958500669344042
Dyson Daniels,2024,post,0,1.1037474135392098,1.8360191213229908,0.2931596091205212,0.254071661237785,0.026058631921824105,0.048859934853420196,0.1237785016286645,0.254071661237785
Giannis Antetokounmpo,2018,post,1,-1.689741354777929,0.19661306444908558,0.4989293361884368,0.16345467523197715,0.23911491791577444,0.006423982869379015,0.004282655246252677,0.08779443254817987
Andre Iguodala,2021,post,2,5.095840002323341,1.5222038931580124,0.1646090534979424,0.05761316872427984,0.04938271604938271,0.16872427983539096,0.20987654320987653,0.3497942386831276
Andrea Bargnani,2016,post,4,-1.5109125947515993,-2.8377705359118583,0.1618705035971223,0.17266187050359713,0.6115107913669064,0.0,0.0,0.0539568345323741
Greg Buckner,2005,pre,2,1.4433082967336914,1.0503970422004374,0.44039735099337746,0.052980132450331126,0.10927152317880795,0.07947019867549669,0.08940397350993377,0.22847682119205298
Andre Miller,2005,pre,4,-1.7193788336489897,-1.504104016138799,0.3893905191873589,0.12189616252821671,0.45598194130925507,0.001128668171557562,0.001128668171557562,0.030474040632054177
Tony Battie,2005,pre,4,-1.892363825385847,-1.6770345624313818,0.3002832861189802,0.1954674220963173,0.49008498583569404,0.0028328611898017,0.0028328611898017,0.0084985835694051
Kent Bazemore,2015,post,2,1.5248475121534382,1.2391583881982355,0.3776435045317221,0.12084592145015106,0.1027190332326284,0.1027190332326284,0.09063444108761329,0.2054380664652568
Norman Powell,2021,post,2,1.369816295606325,1.082024601935817,0.34388646288209607,0.12117903930131005,0.08406113537117904,0.08624454148471616,0.06441048034934498,0.3002183406113537
Emmanuel Mudiay,2016,post,0,-0.6659168133999717,-0.5337141700516795,0.3163716814159292,0.14823008849557523,0.27986725663716816,0.01327433628318584,0.007743362831858407,0.2345132743362832
E'Twaun Moore,2014,pre,0,0.2558461938267294,0.03677275471909002,0.2324561403508772,0.19956140350877194,0.2149122807017544,0.05701754385964912,0.02850877192982456,0.2675438596491228
Kelly Olynyk,2014,pre,0,-0.8081167750895443,-0.051279051749692245,0.4302788844621514,0.11354581673306773,0.2290836653386454,0.01195219123505976,0.0099601593625498,0.2051792828685259
Rudy Gobert,2023,post,1,-2.582009382412547,2.2761518430702443,0.8419117647058824,0.14154411764705882,0.014705882352941176,0.0,0.0,0.001838235294117647
Jarvis Hayes,2004,pre,4,-0.2876593524474889,-1.2988280142505018,0.260431654676259,0.13381294964028778,0.4172661870503597,0.041726618705035974,0.033093525179856115,0.11366906474820145
Collin Sexton,2024,post,0,-0.5280450479889804,1.2518922020803844,0.2731660231660232,0.32722007722007723,0.08783783783783784,0.04247104247104247,0.03088803088803089,0.2384169884169884
Terrence Ross,2020,post,3,1.4711942332241166,-0.736269321930618,0.10570071258907364,0.09382422802850356,0.20902612826603326,0.04275534441805225,0.014251781472684086,0.5344418052256532
Kevin Martin,2014,pre,4,0.08876536111870531,-1.0785685969523928,0.22113502935420742,0.1350293542074364,0.3542074363992172,0.06164383561643835,0.00684931506849315,0.22113502935420742
Bryn Forbes,2021,post,3,2.683903064222535,-0.3601898130231693,0.05860113421550094,0.1001890359168242,0.19659735349716445,0.09262759924385633,0.0661625708884688,0.48582230623818523
Donyell Marshall,2004,pre,3,0.9996244623858931,0.09874481101847923,0.3356231599607458,0.10009813542688911,0.2463199214916585,0.06673209028459273,0.08930323846908735,0.1619234543670265
Thaddeus Young,2021,post,1,-2.3707162101290074,2.141166772141675,0.5280728376327769,0.36418816388467373,0.04400606980273141,0.030349013657056147,0.0030349013657056147,0.030349013657056147
Chris Paul,2022,post,4,-0.6922147106655219,-1.5159035094861582,0.04229195088676671,0.28512960436562074,0.4051841746248295,0.017735334242837655,0.005457025920873124,0.24420190995907232
Rudy Gay,2022,post,3,1.9271729643641538,0.4052213501371722,0.16886543535620052,0.1503957783641161,0.14511873350923482,0.0712401055408971,0.0870712401055409,0.37730870712401055
Nick Collison,2011,pre,1,-2.3573282776274613,0.7860955736976085,0.6528925619834711,0.15289256198347106,0.19421487603305784,0.0,0.0,0.0
Brevin Knight,2006,pre,4,-1.620033762699741,-2.6033543769586327,0.26813471502590674,0.12305699481865284,0.5919689119170984,0.0012953367875647669,0.0,0.015544041450777202
Jamal Crawford,2006,pre,3,0.6841910559521123,-0.6334749270166458,0.21371428571428572,0.14285714285714285,0.31314285714285717,0.056,0.05942857142857143,0.21485714285714286
Rafer Alston,2010,pre,0,0.4595888747347232,-0.19473825241732068,0.24719101123595505,0.14831460674157304,0.2292134831460674,0.05393258426966292,0.02696629213483146,0.2943820224719101
Stephen Jackson,2008,pre,3,0.45715895726785855,-0.5869769715558993,0.25083333333333335,0.0925,0.24166666666666667,0.023333333333333334,0.02,0.37166666666666665
Nikola Pekovic,2014,pre,1,-2.7266350625732194,1.6611487439915904,0.6390870185449358,0.2624821683309558,0.09843081312410841,0.0,0.0,0.0
Gilbert Arenas,2010,pre,4,-0.28280333612686387,-1.3968513203286823,0.216260162601626,0.12195121951219512,0.36910569105691055,0.013008130081300813,0.008130081300813009,0.27154471544715447
Tristan Thompson,2015,post,1,-2.6388163492881302,1.7474105637548223,0.7049180327868853,0.21106557377049182,0.08401639344262295,0.0,0.0,0.0
Patty Mills,2021,post,3,2.55643002326348,-0.10968773858080266,0.1342062193126023,0.0425531914893617,0.12111292962356793,0.06546644844517185,0.04582651391162029,0.5908346972176759
Jeremiah Robinson-Earl,2023,post,2,1.7334943734541182,1.3419959967167219,0.4637096774193548,0.03225806451612903,0.06048387096774194,0.10887096774193548,0.06854838709677419,0.2661290322580645
Frank Ntilikina,2019,post,0,0.5221014011966103,-0.1581386616349058,0.16725978647686832,0.20640569395017794,0.22419928825622776,0.03914590747330961,0.046263345195729534,0.3167259786476868
Matthew Dellavedova,2017,post,0,0.0942769861502592,0.2508043116503321,0.1651031894934334,0.26454033771106944,0.16885553470919323,0.028142589118198873,0.03377110694183865,0.3395872420262664
Pascal Siakam,2022,post,0,-1.5394970369817458,0.7223970640398446,0.2769485903814262,0.3648424543946932,0.17827529021558872,0.014096185737976783,0.020729684908789386,0.1451077943615257
LaMarcus Aldridge,2011,pre,4,-2.0949054252833372,-0.9064094887082679,0.3649893692416726,0.2218284904323175,0.3997165131112686,0.001417434443656981,0.002834868887313962,0.009213323883770375
Jodie Meeks,2010,pre,3,1.7016911542133455,-0.5955158009064287,0.22932330827067668,0.03007518796992481,0.24812030075187969,0.06015037593984962,0.05639097744360902,0.37593984962406013
James Johnson,2014,pre,0,-0.18966062943283313,1.053225270886045,0.511400651465798,0.10423452768729642,0.10423452768729642,0.048859934853420196,0.026058631921824105,0.20521172638436483
Saddiq Bey,2023,post,2,1.903985679375906,0.9768400044580104,0.28433734939759037,0.12409638554216867,0.09518072289156626,0.13493975903614458,0.046987951807228916,0.3144578313253012
Gordon Hayward,2024,post,0,-0.6638718802215202,0.08669362782472978,0.2679900744416873,0.26054590570719605,0.24813895781637718,0.03970223325062035,0.02977667493796526,0.15384615384615385
Terance Mann,2024,post,2,1.6777494276540392,1.8062166167681413,0.3597560975609756,0.17886178861788618,0.04878048780487805,0.13211382113821138,0.09146341463414634,0.18902439024390244
Gordan Giricek,2007,pre,3,0.6923336097355257,-1.847675463258927,0.15567282321899736,0.08179419525065963,0.44591029023746703,0.03430079155672823,0.055408970976253295,0.22691292875989447
Bryn Forbes,2019,post,3,1.0828566541351012,-0.6345909487004429,0.11928934010152284,0.13451776649746192,0.22588832487309646,0.03680203045685279,0.025380710659898477,0.4581218274111675
JaMychal Green,2019,post,0,0.649213496360716,0.7326110626410411,0.3907563025210084,0.1092436974789916,0.1323529411764706,0.06932773109243698,0.04201680672268908,0.25630252100840334
Alfonzo McKinnie,2019,post,2,2.0787668065282974,1.5410783284046903,0.43272727272727274,0.06909090909090909,0.06909090909090909,0.13454545454545455,0.09454545454545454,0.2
Alec Burks,2014,pre,4,-0.9046211331586295,-0.2167944257326625,0.4099756690997567,0.1435523114355231,0.28345498783454987,0.023114355231143552,0.023114355231143552,0.11678832116788321
Alexis Ajinca,2015,post,1,-2.488268702274146,-0.0649723735030977,0.4012158054711246,0.2917933130699088,0.3069908814589666,0.0,0.0,0.0
Jeff Green,2013,pre,0,0.17086006505664103,0.3248161530076356,0.4142678347934919,0.12640801001251564,0.24030037546933666,0.06758448060075094,0.06382978723404255,0.08760951188986232
GG Jackson,2024,post,3,1.3253860237881967,1.0299009394748992,0.3167259786476868,0.11921708185053381,0.05693950177935943,0.05871886120996441,0.05871886120996441,0.3896797153024911
Xavier Tillman,2023,post,1,-2.475704219813021,2.1831041257576604,0.5686274509803921,0.3431372549019608,0.0392156862745098,0.016339869281045753,0.00980392156862745,0.02287581699346405
Mark Madsen,2004,pre,1,-2.581752997675501,1.6314513232627896,0.6616915422885572,0.22885572139303484,0.0945273631840796,0.0,0.0,0.014925373134328358
Jason Terry,2008,pre,3,1.1424629338487142,-1.1726069195131446,0.15988083416087387,0.10824230387288977,0.3733862959285005,0.06256206554121152,0.06852035749751738,0.22740814299900694
Lance Stephenson,2015,post,4,-0.9833839988972181,-0.9398302397626035,0.3083941605839416,0.1551094890510949,0.34854014598540145,0.0072992700729927005,0.009124087591240875,0.17153284671532848
Mirza Teletovic,2015,post,3,1.423894188666478,0.14553382584378313,0.22955974842767296,0.06918238993710692,0.09748427672955975,0.0440251572327044,0.012578616352201259,0.5471698113207547
Rudy Gay,2010,pre,4,-1.0976830557506687,-0.7455826028495107,0.31697819314641745,0.1838006230529595,0.34501557632398755,0.01557632398753894,0.014797507788161994,0.12383177570093458
John Lucas III,2012,pre,3,0.565209457786435,-1.4070878462385312,0.12290502793296089,0.12849162011173185,0.3575418994413408,0.030726256983240222,0.027932960893854747,0.3324022346368715
Garrison Mathews,2024,post,2,4.925024001833437,0.9515469018163203,0.05309734513274336,0.05752212389380531,0.035398230088495575,0.13274336283185842,0.1592920353982301,0.5619469026548672
CJ Elleby,2022,post,0,0.9038338977152032,1.1946021908378992,0.36482084690553745,0.1498371335504886,0.0781758957654723,0.08469055374592833,0.048859934853420196,0.2736156351791531
Paul Pierce,2005,pre,4,-0.26720825799604886,-1.1824302318532307,0.3044189852700491,0.08756137479541735,0.3707037643207856,0.018821603927986905,0.027004909983633387,0.19148936170212766
Tony Parker,2011,pre,1,-1.5469465775333342,0.03279553049367104,0.4424695977549111,0.2029934518241347,0.2890551917680075,0.027128157156220765,0.018709073900841908,0.019644527595884004
Vince Carter,2008,pre,4,-0.5219024946556647,-1.0897028323500475,0.32554517133956384,0.09890965732087227,0.3644859813084112,0.020249221183800622,0.017133956386292833,0.17367601246105918
Stephen Curry,2010,pre,3,0.4058503360937137,-1.4786775487193087,0.20140721196130168,0.0853122251539138,0.3843447669305189,0.03869832893579595,0.024626209322779244,0.26561125769569044
Jimmy Butler,2020,post,0,-1.3582675079698756,0.36179106030895797,0.3859416445623342,0.2413793103448276,0.22148541114058357,0.009283819628647215,0.026525198938992044,0.11538461538461539
Brandon Clarke,2020,post,1,-1.5488077498640687,1.7884003187404862,0.5177453027139874,0.2797494780793319,0.0709812108559499,0.025052192066805846,0.033402922755741124,0.07306889352818371
Isaiah Thomas,2020,post,0,0.4647015718777452,-0.482706679398638,0.10093896713615023,0.21830985915492956,0.23708920187793428,0.018779342723004695,0.03755868544600939,0.3873239436619718
Derrick Favors,2021,post,1,-2.441494102702955,1.224151164520968,0.6255144032921811,0.21810699588477367,0.14814814814814814,0.00823045267489712,0.0,0.0
Anthony Morrow,2017,post,2,2.2324616002463875,0.008783058461794446,0.0873015873015873,0.17063492063492064,0.21031746031746032,0.06349206349206349,0.12301587301587301,0.34523809523809523
Baron Davis,2006,pre,3,0.24844464340264205,-0.4341361058089518,0.29005847953216374,0.09824561403508772,0.23976608187134502,0.017543859649122806,0.029239766081871343,0.32514619883040935
Shannon Brown,2011,pre,3,0.21286954672569264,-0.9958084597513627,0.2672955974842767,0.08490566037735849,0.32547169811320753,0.02358490566037736,0.031446540880503145,0.2672955974842767
Stephen Curry,2016,post,3,1.3400362981795606,0.12189442749772415,0.25173501577287066,0.07129337539432176,0.12618296529968454,0.03974763406940063,0.033438485804416405,0.477602523659306
Danny Green,2016,post,2,3.0043094718617,0.2441868272022489,0.18165467625899281,0.048561151079136694,0.1510791366906475,0.08273381294964029,0.11870503597122302,0.4172661870503597
O.J. Mayo,2009,pre,4,-0.056234429731132365,-1.183932477789538,0.21640625,0.1328125,0.3578125,0.02890625,0.0203125,0.24375
Sebastian Telfair,2007,pre,3,0.37969878845437854,-0.6728904716320054,0.3177966101694915,0.08686440677966102,0.3283898305084746,0.04449152542372881,0.059322033898305086,0.163135593220339
Austin Daye,2013,pre,3,1.5369980069646743,-1.0681089610625103,0.1073170731707317,0.1073170731707317,0.32195121951219513,0.07317073170731707,0.04878048780487805,0.34146341463414637
Zydrunas Ilgauskas,2010,pre,4,-1.0369400805063822,-1.9051903800430046,0.317351598173516,0.1095890410958904,0.5205479452054794,0.01141552511415525,0.03881278538812785,0.00228310502283105
Nick Young,2010,pre,3,0.7911331074624672,-1.5515488661997092,0.15439856373429084,0.11310592459605028,0.42908438061041293,0.07899461400359066,0.03949730700179533,0.18491921005385997
Zaza Pachulia,2005,pre,1,-2.3304103022975085,0.924596978173086,0.6968838526912181,0.1274787535410765,0.17563739376770537,0.0,0.0,0.0
James Ennis III,2018,post,3,1.0868010524518152,0.8781122133632209,0.4036458333333333,0.08333333333333333,0.1171875,0.07552083333333333,0.0625,0.2578125
Nene,2011,pre,1,-2.2126225982778807,0.9008850816358999,0.7258805513016845,0.09341500765696784,0.17457886676875958,0.0,0.0015313935681470138,0.004594180704441042
Marcus Smart,2015,post,3,1.6441526779935507,0.2219548671962067,0.19661733615221988,0.10993657505285412,0.12684989429175475,0.07188160676532769,0.03382663847780127,0.4608879492600423
Wilson Chandler,2008,pre,4,-0.9273766107715704,-1.0014392174153892,0.3512396694214876,0.13636363636363635,0.3925619834710744,0.01652892561983471,0.03305785123966942,0.07024793388429752
Kelly Oubre Jr.,2021,post,0,0.8148753121383359,1.4325068625551787,0.3328729281767956,0.20718232044198895,0.06629834254143646,0.058011049723756904,0.08701657458563536,0.24861878453038674
Carmelo Anthony,2009,pre,4,-0.9732796297034517,-1.2251367151520236,0.36046511627906974,0.10215946843853821,0.39867109634551495,0.01079734219269103,0.014950166112956811,0.11295681063122924
Brandon Rush,2011,pre,3,1.781002299381647,-0.5860149648160331,0.20428015564202334,0.07198443579766536,0.2918287937743191,0.07392996108949416,0.08754863813229571,0.2704280155642023
Baron Davis,2008,pre,0,-0.012870739095757793,-0.16085533362050877,0.33618984838497035,0.10810810810810811,0.21621621621621623,0.023071852340145024,0.02043506921555702,0.2959789057350033
CJ Miles,2010,pre,3,0.6083685096679096,-0.6118737362040437,0.2709447415329768,0.0784313725490196,0.26559714795008915,0.0374331550802139,0.03208556149732621,0.3155080213903743
Deron Williams,2015,post,0,-0.204119898848129,-0.49760993124123404,0.24088541666666666,0.17838541666666666,0.2760416666666667,0.026041666666666668,0.0234375,0.2552083333333333
Dennis Schroder,2020,post,0,-0.15336891784673215,-0.4550684895975064,0.2601456815816857,0.1529656607700312,0.25286160249739853,0.026014568158168574,0.01040582726326743,0.2976066597294485
Rodney Stuckey,2009,pre,4,-1.4330207477693038,-1.1633062401635976,0.42778390297684676,0.0926130099228225,0.4013230429988975,0.007717750826901874,0.0011025358324145535,0.06945975744211687
Tyler Hansbrough,2013,pre,1,-2.2151773097474976,-0.08201990576977207,0.5208845208845209,0.17444717444717445,0.2972972972972973,0.0,0.0,0.007371007371007371
Andre Miller,2013,pre,1,-1.613977373042418,0.4113254030233815,0.48089171974522293,0.19745222929936307,0.22611464968152867,0.022292993630573247,0.007961783439490446,0.06528662420382166
Udonis Haslem,2008,pre,4,-1.8423456671049732,-2.242009613508691,0.2879684418145957,0.15581854043392504,0.5562130177514792,0.0,0.0,0.0
Aaron Gordon,2021,post,0,0.04077675161903971,0.5333190335815273,0.32056451612903225,0.1814516129032258,0.14919354838709678,0.036290322580645164,0.034274193548387094,0.2782258064516129
Dean Wade,2024,post,2,5.4177801091028215,1.069350559055065,0.07758620689655173,0.021551724137931036,0.03017241379310345,0.15086206896551724,0.17672413793103448,0.5431034482758621
Andre Miller,2004,pre,4,-1.9021619918652628,-0.38282731648877233,0.3786096256684492,0.23315508021390374,0.3251336898395722,0.0074866310160427805,0.0032085561497326204,0.052406417112299465
Mike Miller,2010,pre,3,1.001540266595785,-0.4127309573756326,0.302540415704388,0.050808314087759814,0.2517321016166282,0.05542725173210162,0.046189376443418015,0.29330254041570436
Duop Reath,2024,post,0,0.7893473986259785,1.3650280081805333,0.30060120240480964,0.19238476953907815,0.01603206412825651,0.04208416833667335,0.050100200400801605,0.39879759519038077
Pat Connaughton,2018,post,3,1.466324886723405,0.6515632457610708,0.26735218508997427,0.10796915167095116,0.08740359897172237,0.04884318766066838,0.05912596401028278,0.42930591259640105
Marc Gasol,2017,post,4,-1.1366631334743258,-0.9541387708023975,0.15198618307426598,0.2772020725388601,0.34110535405872194,0.004317789291882556,8.635578583765112E-4,0.22452504317789293
Trey Lyles,2016,post,3,0.8164732419345867,0.009758729881367043,0.2735632183908046,0.1632183908045977,0.271264367816092,0.10804597701149425,0.05517241379310345,0.12873563218390804
Michael Redd,2009,pre,3,0.862183175388184,-0.47566875124288244,0.2760511882998172,0.08957952468007313,0.283363802559415,0.054844606946983544,0.0603290676416819,0.23583180987202926
CJ Miles,2009,pre,3,0.2895286243830185,-0.5432548889208647,0.29411764705882354,0.1051693404634581,0.28698752228163993,0.035650623885918005,0.0427807486631016,0.23529411764705882
Channing Frye,2008,pre,4,-1.4956688169385284,-2.9749296540688626,0.20750551876379691,0.13245033112582782,0.6379690949227373,0.004415011037527594,0.002207505518763797,0.01545253863134658
Eric Gordon,2014,pre,0,-0.13813610888384528,0.02272562454107418,0.35828220858895704,0.12147239263803682,0.20613496932515338,0.025766871165644172,0.023312883435582823,0.2650306748466258
Dwyane Wade,2018,post,4,-1.0724587971629607,-0.4537429064266491,0.32991202346041054,0.19648093841642228,0.31085043988269795,0.02785923753665689,0.008797653958944282,0.12609970674486803
Ivica Zubac,2017,post,1,-2.682233542907542,1.0152490249939605,0.4978902953586498,0.31645569620253167,0.17721518987341772,0.0,0.0,0.008438818565400843
Keyon Dooling,2005,pre,4,-0.38712287875774587,-1.9163328198137695,0.19710144927536233,0.12173913043478261,0.463768115942029,0.011594202898550725,0.02608695652173913,0.17971014492753623
Marc Jackson,2005,pre,4,-2.093620569957455,-0.7854070678540572,0.44459644322845415,0.16963064295485636,0.38303693570451436,0.0013679890560875513,0.0,0.0013679890560875513
Roger Mason Jr.,2009,pre,3,2.003187233802594,-1.6267770560152444,0.10462287104622871,0.032846715328467155,0.3880778588807786,0.05961070559610705,0.07785888077858881,0.33698296836982966
Malcolm Brogdon,2017,post,0,-0.030464048743112086,0.702963553982021,0.4405705229793978,0.11727416798732171,0.14263074484944532,0.044374009508716325,0.03328050713153724,0.2218700475435816
JR Smith,2015,post,3,2.003075678589396,-0.9259257190520305,0.1196808510638298,0.05319148936170213,0.2646276595744681,0.0598404255319149,0.05186170212765957,0.4507978723404255
Carmelo Anthony,2014,pre,4,-0.26036280457555544,-2.14807597247914,0.21306471306471306,0.06898656898656899,0.46764346764346765,0.017704517704517704,0.0030525030525030525,0.22954822954822954
Carlos Delfino,2013,pre,2,3.2459854827860095,0.26910011946971724,0.13915857605177995,0.05501618122977346,0.127831715210356,0.09223300970873786,0.10679611650485436,0.47896440129449835
Lonnie Walker IV,2021,post,3,0.9000105902290302,0.03149303747208459,0.25493421052631576,0.1118421052631579,0.17105263157894737,0.046052631578947366,0.03289473684210526,0.3832236842105263
Kevin Martin,2016,post,3,0.05073006669632457,-1.1313398670946437,0.1722488038277512,0.16028708133971292,0.3444976076555024,0.050239234449760764,0.0023923444976076554,0.2703349282296651
Sasha Vujacic,2009,pre,3,2.7287826510272892,-1.1936925371643843,0.10858585858585859,0.012626262626262626,0.32575757575757575,0.12121212121212122,0.05555555555555555,0.37626262626262624
Andray Blatche,2009,pre,4,-1.9054409471992457,-0.6831043591887836,0.44603174603174606,0.15873015873015872,0.3619047619047619,0.0015873015873015873,0.0031746031746031746,0.02857142857142857
David Andersen,2010,pre,4,-0.8455742129901767,-1.5759180517752926,0.17352941176470588,0.18823529411764706,0.4088235294117647,0.0029411764705882353,0.0029411764705882353,0.2235294117647059
Shaedon Sharpe,2023,post,3,1.424627934289338,0.6454647611841233,0.3235294117647059,0.10061919504643962,0.14086687306501547,0.07585139318885449,0.07585139318885449,0.28328173374613
JJ Redick,2016,post,3,1.4339354262164345,-1.6836484865436523,0.09059633027522936,0.06307339449541284,0.37270642201834864,0.04472477064220184,0.04243119266055046,0.38646788990825687
Blake Griffin,2011,pre,1,-2.268732570363443,0.16325112951052007,0.5091041514930809,0.20684632192279678,0.26875455207574656,7.283321194464676E-4,7.283321194464676E-4,0.013838310269482883
Anthony Davis,2015,post,4,-1.9315706756211501,-1.329311667177647,0.3887959866220736,0.15719063545150502,0.44648829431438125,0.0016722408026755853,0.0016722408026755853,0.004180602006688963
Luis Scola,2015,post,4,-1.7701668991933408,-0.9551193337500871,0.41158059467918623,0.1596244131455399,0.40219092331768386,0.014084507042253521,0.003129890453834116,0.009389671361502348
Derrick Williams,2014,pre,0,-0.6358485590116982,0.19757128877302516,0.3983402489626556,0.16597510373443983,0.23029045643153526,0.04149377593360996,0.022821576763485476,0.14107883817427386
Michael Beasley,2014,pre,4,-0.9830287626143833,-0.33239358397381735,0.3323943661971831,0.2056338028169014,0.30985915492957744,0.016901408450704224,0.036619718309859155,0.09859154929577464
Victor Oladipo,2015,post,0,-0.5525501061990439,0.17175368376203654,0.44423963133640554,0.11244239631336406,0.21566820276497695,0.03133640552995392,0.01935483870967742,0.17695852534562212
Lamar Stevens,2023,post,2,1.3353480044253425,1.39679897617575,0.3854166666666667,0.16319444444444445,0.12152777777777778,0.11458333333333333,0.10416666666666667,0.1111111111111111
Dwight Howard,2022,post,1,-2.1369498746934457,2.072346429596872,0.7625570776255708,0.1461187214611872,0.0228310502283105,0.0,0.0091324200913242,0.0593607305936073
Marcus Smart,2017,post,0,0.764513774119528,0.6206672023463733,0.2527027027027027,0.18513513513513513,0.12567567567567567,0.06486486486486487,0.03783783783783784,0.33378378378378376
Will Barton,2016,post,0,-0.20388104304163315,0.24919180865144513,0.33640081799591004,0.15950920245398773,0.1768916155419223,0.03374233128834356,0.014314928425357873,0.2791411042944785
Lonzo Ball,2019,post,3,1.1141255102851542,0.8429809570314153,0.34140969162995594,0.09251101321585903,0.06828193832599119,0.04405286343612335,0.048458149779735685,0.4052863436123348
Kyle Lowry,2011,pre,3,0.6796689914130003,-0.10009406621851381,0.2708074534161491,0.11055900621118013,0.19751552795031055,0.04596273291925466,0.02857142857142857,0.34658385093167704
Theo Ratliff,2005,pre,1,-2.437344285259348,0.3160493581418302,0.5097276264591439,0.23346303501945526,0.25680933852140075,0.0,0.0,0.0
